file;time;n;m;solsize;recsteps;finished;VC-check;size-check;diff-to-opt;last-k-diff-to-opt
2-social-networks/03-adjnoun.graph.dimacs;0.02;112;425;59;645;1;OK;OK;0;
2-social-networks/04-polbooks.graph.dimacs;0.02;105;441;62;672;1;OK;OK;0;
1-random/000100_000000000600.dimacs;0.03;600;1151;95;96;1;OK;OK;0;
1-random/000600_000000000720.dimacs;0.03;720;1694;119;120;1;OK;OK;0;
1-random/000700_000000000840.dimacs;0.03;840;2395;140;141;1;OK;OK;0;
1-random/000800_000000000960.dimacs;0.05;960;3292;160;161;1;OK;OK;0;
1-random/000200_000000001200.dimacs;0.06;1200;4537;194;195;1;OK;OK;0;
1-random/000900_000000001080.dimacs;0.06;1080;3671;180;181;1;OK;OK;0;
1-random/001000_000000001200.dimacs;0.06;1200;4388;199;200;1;OK;OK;0;
1-random/000300_000000001800.dimacs;0.10;1800;11129;296;297;1;OK;OK;0;
1-random/000400_000000002400.dimacs;0.17;2400;18594;392;393;1;OK;OK;0;
2-social-networks/08-netscience.graph.dimacs;0.17;1589;2742;899;900;1;OK;OK;0;
1-random/000500_000000003000.dimacs;0.25;3000;30730;498;499;1;OK;OK;0;
1-random/000600_000000003600.dimacs;0.35;3600;43303;593;594;1;OK;OK;0;
1-random/000700_000000004200.dimacs;0.46;4200;58018;692;693;1;OK;OK;0;
1-random/000800_000000004800.dimacs;0.58;4800;75159;795;796;1;OK;OK;0;
2-social-networks/13-add32.graph.dimacs;0.64;4960;9462;2674;2675;1;OK;OK;0;
1-random/000900_000000005400.dimacs;0.74;5400;96355;892;893;1;OK;OK;0;
1-random/001000_000000006000.dimacs;0.87;6000;116702;989;990;1;OK;OK;0;
3-medium-sized/vc025.dimacs;6.48;23194;18295;4899;4900;1;OK;OK;0;
3-medium-sized/vc019.dimacs;12.17;200;862;130;1749060;1;OK;OK;0;
3-medium-sized/vc005.dimacs;12.31;200;798;129;1924870;1;OK;OK;0;
